reservoir_name,dam_name,district,sub_basin,major_basin,elevation_m,relative_depth_fraction,water_spread_area_sqkm,cumulative_storage_mcm,storage_percent,curve_beta,curve_method,capacity_confidence
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,454.493,0.52,23.74353,59.84121,23.734,1.19941,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,454.92,0.56,25.95063,70.43485,27.936,1.19941,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,455.346,0.6,28.18941,81.97641,32.514,1.19941,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,455.772,0.64,30.45817,94.47904,37.472,1.19941,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,456.199,0.68,32.7554,107.95519,42.817,1.19941,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,456.625,0.72,35.07975,122.4167,48.553,1.19941,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,457.052,0.76,37.43,137.87488,54.684,1.19941,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,457.478,0.8,39.80507,154.34053,61.215,1.19941,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,457.904,0.84,42.20393,171.82402,68.149,1.19941,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,458.331,0.88,44.6257,190.3353,75.491,1.19941,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,458.757,0.92,47.06952,209.88395,83.244,1.19941,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,459.184,0.96,49.53462,230.47921,91.413,1.19941,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Samrat Ashok Sagar (Halali),Samrat Ashok Sagar (Halali),Vidisha,Jamni,Ganges - Bramaputra,459.61,1.0,52.0203,252.13,100.0,1.19941,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,440.5,0.0,0.0,0.0,0.0,0.79869,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,440.808,0.04,1.36684,0.23405,0.306,0.79869,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,441.116,0.08,2.37765,0.81427,1.064,0.79869,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,441.424,0.12,3.28693,1.68852,2.207,0.79869,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,441.732,0.16,4.13597,2.8329,3.702,0.79869,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,442.04,0.2,4.94287,4.23197,5.531,0.79869,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,442.348,0.24,5.71769,5.87443,7.677,0.79869,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,442.656,0.28,6.46681,7.75144,10.13,0.79869,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,442.964,0.32,7.19462,9.8558,12.88,0.79869,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,443.272,0.36,7.9043,12.18147,15.919,0.79869,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,443.58,0.4,8.59824,14.72323,19.241,0.79869,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,443.888,0.44,9.27832,17.47656,22.839,0.79869,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,444.196,0.48,9.94606,20.43741,26.709,0.79869,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,444.504,0.52,10.60267,23.60219,30.844,0.79869,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,444.812,0.56,11.24918,26.96762,35.243,0.79869,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,445.12,0.6,11.88645,30.53073,39.899,0.79869,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,445.428,0.64,12.51522,34.2888,44.81,0.79869,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,445.736,0.68,13.13613,38.2393,49.973,0.79869,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,446.044,0.72,13.74972,42.3799,55.384,0.79869,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,446.352,0.76,14.35648,46.70843,61.041,0.79869,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,446.66,0.8,14.95684,51.22284,66.94,0.79869,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,446.968,0.84,15.55119,55.92122,73.081,0.79869,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,447.276,0.88,16.13987,60.80179,79.459,0.79869,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,447.584,0.92,16.72318,65.86283,86.073,0.79869,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,447.892,0.96,17.3014,71.10274,92.92,0.79869,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Sanjay Sagar (Bah) Project,Sanjay Sagar(Bah) Project,Vidisha,Jamni,Ganges - Bramaputra,448.2,1.0,17.8748,76.52,100.0,0.79869,rs_top_area_official_capacity_calibrated,High - official capacity calibrated
Singhpur,Singhpur Barrage,Chhatarpur,Dhasan,Ganges - Bramaputra,201.98,0.0,0.0,0.0,0.0,1.35,official_capacity_default_shape_no_rs_area,Low - no remote-sensing waterbody match
Singhpur,Singhpur Barrage,Chhatarpur,Dhasan,Ganges - Bramaputra,202.269,0.04,0.19281,0.0237,0.052,1.35,official_capacity_default_shape_no_rs_area,Low - no remote-sensing waterbody match
Singhpur,Singhpur Barrage,Chhatarpur,Dhasan,Ganges - Bramaputra,202.558,0.08,0.4915,0.1208,0.264,1.35,official_capacity_default_shape_no_rs_area,Low - no remote-sensing waterbody match
Singhpur,Singhpur Barrage,Chhatarpur,Dhasan,Ganges - Bramaputra,202.846,0.12,0.84966,0.31325,0.686,1.35,official_capacity_default_shape_no_rs_area,Low - no remote-sensing waterbody match
Singhpur,Singhpur Barrage,Chhatarpur,Dhasan,Ganges - Bramaputra,203.135,0.16,1.25289,0.61589,1.348,1.35,official_capacity_default_shape_no_rs_area,Low - no remote-sensing waterbody match
Singhpur,Singhpur Barrage,Chhatarpur,Dhasan,Ganges - Bramaputra,203.424,0.2,1.69333,1.0405,2.277,1.35,official_capacity_default_shape_no_rs_area,Low - no remote-sensing waterbody match
Singhpur,Singhpur Barrage,Chhatarpur,Dhasan,Ganges - Bramaputra,203.713,0.24,2.16589,1.59705,3.495,1.35,official_capacity_default_shape_no_rs_area,Low - no remote-sensing waterbody match
Singhpur,Singhpur Barrage,Chhatarpur,Dhasan,Ganges - Bramaputra,204.002,0.28,2.66695,2.29426,5.021,1.35,official_capacity_default_shape_no_rs_area,Low - no remote-sensing waterbody match
Singhpur,Singhpur Barrage,Chhatarpur,Dhasan,Ganges - Bramaputra,204.29,0.32,3.19377,3.13996,6.872,1.35,official_capacity_default_shape_no_rs_area,Low - no remote-sensing waterbody match
Singhpur,Singhpur Barrage,Chhatarpur,Dhasan,Ganges - Bramaputra,204.579,0.36,3.74421,4.14126,9.064,1.35,official_capacity_default_shape_no_rs_area,Low - no remote-sensing waterbody match
Singhpur,Singhpur Barrage,Chhatarpur,Dhasan,Ganges - Bramaputra,204.868,0.4,4.31651,5.30472,11.61,1.35,official_capacity_default_shape_no_rs_area,Low - no remote-sensing waterbody match
Singhpur,Singhpur Barrage,Chhatarpur,Dhasan,Ganges - Bramaputra,205.157,0.44,4.90922,6.63644,14.525,1.35,official_capacity_default_shape_no_rs_area,Low - no remote-sensing waterbody match
Singhpur,Singhpur Barrage,Chhatarpur,Dhasan,Ganges - Bramaputra,205.446,0.48,5.52112,8.14213,17.82,1.35,official_capacity_default_shape_no_rs_area,Low - no remote-sensing waterbody match
Singhpur,Singhpur Barrage,Chhatarpur,Dhasan,Ganges - Bramaputra,205.734,0.52,6.15115,9.82718,21.508,1.35,official_capacity_default_shape_no_rs_area,Low - no remote-sensing waterbody match
Singhpur,Singhpur Barrage,Chhatarpur,Dhasan,Ganges - Bramaputra,206.023,0.56,6.79838,11.69669,25.6,1.35,official_capacity_default_shape_no_rs_area,Low - no remote-sensing waterbody match
Singhpur,Singhpur Barrage,Chhatarpur,Dhasan,Ganges - Bramaputra,206.312,0.6,7.46201,13.75551,30.106,1.35,official_capacity_default_shape_no_rs_area,Low - no remote-sensing waterbody match
Singhpur,Singhpur Barrage,Chhatarpur,Dhasan,Ganges - Bramaputra,206.601,0.64,8.14132,16.00826,35.037,1.35,official_capacity_default_shape_no_rs_area,Low - no remote-sensing waterbody match
Singhpur,Singhpur Barrage,Chhatarpur,Dhasan,Ganges - Bramaputra,206.89,0.68,8.83566,18.45938,40.401,1.35,official_capacity_default_shape_no_rs_area,Low - no remote-sensing waterbody match
Singhpur,Singhpur Barrage,Chhatarpur,Dhasan,Ganges - Bramaputra,207.178,0.72,9.54445,21.11313,46.21,1.35,official_capacity_default_shape_no_rs_area,Low - no remote-sensing waterbody match
Singhpur,Singhpur Barrage,Chhatarpur,Dhasan,Ganges - Bramaputra,207.467,0.76,10.26716,23.97359,52.47,1.35,official_capacity_default_shape_no_rs_area,Low - no remote-sensing waterbody match
Singhpur,Singhpur Barrage,Chhatarpur,Dhasan,Ganges - Bramaputra,207.756,0.8,11.00331,27.04473,59.192,1.35,official_capacity_default_shape_no_rs_area,Low - no remote-sensing waterbody match
Singhpur,Singhpur Barrage,Chhatarpur,Dhasan,Ganges - Bramaputra,208.045,0.84,11.75246,30.33035,66.383,1.35,official_capacity_default_shape_no_rs_area,Low - no remote-sensing waterbody match
Singhpur,Singhpur Barrage,Chhatarpur,Dhasan,Ganges - Bramaputra,208.334,0.88,12.51421,33.83416,74.052,1.35,official_capacity_default_shape_no_rs_area,Low - no remote-sensing waterbody match
Singhpur,Singhpur Barrage,Chhatarpur,Dhasan,Ganges - Bramaputra,208.622,0.92,13.28818,37.55974,82.206,1.35,official_capacity_default_shape_no_rs_area,Low - no remote-sensing waterbody match
Singhpur,Singhpur Barrage,Chhatarpur,Dhasan,Ganges - Bramaputra,208.911,0.96,14.07401,41.51056,90.853,1.35,official_capacity_default_shape_no_rs_area,Low - no remote-sensing waterbody match
Singhpur,Singhpur Barrage,Chhatarpur,Dhasan,Ganges - Bramaputra,209.2,1.0,14.8714,45.69,100.0,1.35,official_capacity_default_shape_no_rs_area,Low - no remote-sensing waterbody match
Harsi,Harsi Dam,Gwalior,Kunwari,Ganges - Bramaputra,252.06,0.0,0.0,0.0,0.0,0.40788,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Harsi,Harsi Dam,Gwalior,Kunwari,Ganges - Bramaputra,252.575,0.04,5.67008,2.07331,1.076,0.40788,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Harsi,Harsi Dam,Gwalior,Kunwari,Ganges - Bramaputra,253.09,0.08,7.52269,5.50144,2.856,0.40788,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Harsi,Harsi Dam,Gwalior,Kunwari,Ganges - Bramaputra,253.604,0.12,8.87558,9.73625,5.054,0.40788,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Harsi,Harsi Dam,Gwalior,Kunwari,Ganges - Bramaputra,254.119,0.16,9.98059,14.59789,7.577,0.40788,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Harsi,Harsi Dam,Gwalior,Kunwari,Ganges - Bramaputra,254.634,0.2,10.9316,19.98607,10.374,0.40788,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Harsi,Harsi Dam,Gwalior,Kunwari,Ganges - Bramaputra,255.149,0.24,11.77552,25.83479,13.41,0.40788,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Harsi,Harsi Dam,Gwalior,Kunwari,Ganges - Bramaputra,255.664,0.28,12.53967,32.09651,16.66,0.40788,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Harsi,Harsi Dam,Gwalior,Kunwari,Ganges - Bramaputra,256.178,0.32,13.24158,38.73498,20.105,0.40788,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Harsi,Harsi Dam,Gwalior,Kunwari,Ganges - Bramaputra,256.693,0.36,13.89324,45.72143,23.732,0.40788,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Harsi,Harsi Dam,Gwalior,Kunwari,Ganges - Bramaputra,257.208,0.4,14.50331,53.03234,27.526,0.40788,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Harsi,Harsi Dam,Gwalior,Kunwari,Ganges - Bramaputra,257.723,0.44,15.07823,60.64801,31.479,0.40788,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Harsi,Harsi Dam,Gwalior,Kunwari,Ganges - Bramaputra,258.238,0.48,15.62296,68.5517,35.582,0.40788,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Harsi,Harsi Dam,Gwalior,Kunwari,Ganges - Bramaputra,258.752,0.52,16.14143,76.72891,39.826,0.40788,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Harsi,Harsi Dam,Gwalior,Kunwari,Ganges - Bramaputra,259.267,0.56,16.63679,85.16696,44.206,0.40788,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Harsi,Harsi Dam,Gwalior,Kunwari,Ganges - Bramaputra,259.782,0.6,17.11161,93.85463,48.715,0.40788,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Harsi,Harsi Dam,Gwalior,Kunwari,Ganges - Bramaputra,260.297,0.64,17.56803,102.78191,53.349,0.40788,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Harsi,Harsi Dam,Gwalior,Kunwari,Ganges - Bramaputra,260.812,0.68,18.00786,111.93982,58.102,0.40788,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Harsi,Harsi Dam,Gwalior,Kunwari,Ganges - Bramaputra,261.326,0.72,18.43262,121.32022,62.971,0.40788,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Harsi,Harsi Dam,Gwalior,Kunwari,Ganges - Bramaputra,261.841,0.76,18.84362,130.91569,67.952,0.40788,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Harsi,Harsi Dam,Gwalior,Kunwari,Ganges - Bramaputra,262.356,0.8,19.24201,140.71945,73.04,0.40788,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Harsi,Harsi Dam,Gwalior,Kunwari,Ganges - Bramaputra,262.871,0.84,19.62877,150.72527,78.234,0.40788,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Harsi,Harsi Dam,Gwalior,Kunwari,Ganges - Bramaputra,263.386,0.88,20.00477,160.92739,83.529,0.40788,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Harsi,Harsi Dam,Gwalior,Kunwari,Ganges - Bramaputra,263.9,0.92,20.37078,171.32047,88.924,0.40788,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Harsi,Harsi Dam,Gwalior,Kunwari,Ganges - Bramaputra,264.415,0.96,20.72749,181.89955,94.415,0.40788,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Harsi,Harsi Dam,Gwalior,Kunwari,Ganges - Bramaputra,264.93,1.0,21.0755,192.66,100.0,0.40788,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Pehsari,Pehsari,Gwalior,Sind,Ganges - Bramaputra,331.8,0.0,0.0,0.0,0.0,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pehsari,Pehsari,Gwalior,Sind,Ganges - Bramaputra,331.902,0.04,3.96489,1.52678,3.092,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pehsari,Pehsari,Gwalior,Sind,Ganges - Bramaputra,332.005,0.08,4.19096,3.22766,6.536,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pehsari,Pehsari,Gwalior,Sind,Ganges - Bramaputra,332.107,0.12,4.32913,5.00111,10.128,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pehsari,Pehsari,Gwalior,Sind,Ganges - Bramaputra,332.21,0.16,4.42992,6.8234,13.818,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pehsari,Pehsari,Gwalior,Sind,Ganges - Bramaputra,332.312,0.2,4.50971,8.68287,17.584,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pehsari,Pehsari,Gwalior,Sind,Ganges - Bramaputra,332.414,0.24,4.57597,10.57254,21.411,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pehsari,Pehsari,Gwalior,Sind,Ganges - Bramaputra,332.517,0.28,4.63275,12.48768,25.289,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pehsari,Pehsari,Gwalior,Sind,Ganges - Bramaputra,332.619,0.32,4.68251,14.42491,29.212,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pehsari,Pehsari,Gwalior,Sind,Ganges - Bramaputra,332.722,0.36,4.72684,16.38166,33.175,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pehsari,Pehsari,Gwalior,Sind,Ganges - Bramaputra,332.824,0.4,4.76685,18.35591,37.173,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pehsari,Pehsari,Gwalior,Sind,Ganges - Bramaputra,332.926,0.44,4.80333,20.34604,41.203,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pehsari,Pehsari,Gwalior,Sind,Ganges - Bramaputra,333.029,0.48,4.83689,22.35073,45.263,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pehsari,Pehsari,Gwalior,Sind,Ganges - Bramaputra,333.131,0.52,4.86796,24.36883,49.35,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pehsari,Pehsari,Gwalior,Sind,Ganges - Bramaputra,333.234,0.56,4.8969,26.39941,53.462,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pehsari,Pehsari,Gwalior,Sind,Ganges - Bramaputra,333.336,0.6,4.92401,28.44163,57.597,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pehsari,Pehsari,Gwalior,Sind,Ganges - Bramaputra,333.438,0.64,4.9495,30.49478,61.755,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pehsari,Pehsari,Gwalior,Sind,Ganges - Bramaputra,333.541,0.68,4.97356,32.55822,65.934,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pehsari,Pehsari,Gwalior,Sind,Ganges - Bramaputra,333.643,0.72,4.99635,34.63141,70.132,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pehsari,Pehsari,Gwalior,Sind,Ganges - Bramaputra,333.746,0.76,5.01801,36.71384,74.35,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pehsari,Pehsari,Gwalior,Sind,Ganges - Bramaputra,333.848,0.8,5.03865,38.80505,78.585,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pehsari,Pehsari,Gwalior,Sind,Ganges - Bramaputra,333.95,0.84,5.05835,40.90465,82.836,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pehsari,Pehsari,Gwalior,Sind,Ganges - Bramaputra,334.053,0.88,5.07721,43.01227,87.105,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pehsari,Pehsari,Gwalior,Sind,Ganges - Bramaputra,334.155,0.92,5.0953,45.12757,91.388,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pehsari,Pehsari,Gwalior,Sind,Ganges - Bramaputra,334.258,0.96,5.11268,47.25024,95.687,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Pehsari,Pehsari,Gwalior,Sind,Ganges - Bramaputra,334.36,1.0,5.1294,49.38,100.0,0.08,rs_top_area_inconsistent_screening_clamped,Medium - official capacity calibrated
Gandhisagar,Gandhisagar,Mandsaur,Chambal,Ganges - Bramaputra,381.0,0.0,0.0,0.0,0.0,0.63777,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Gandhisagar,Gandhisagar,Mandsaur,Chambal,Ganges - Bramaputra,381.756,0.04,73.49608,33.92613,0.513,0.63777,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Gandhisagar,Gandhisagar,Mandsaur,Chambal,Ganges - Bramaputra,382.512,0.08,114.35382,105.5725,1.598,0.63777,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Gandhisagar,Gandhisagar,Mandsaur,Chambal,Ganges - Bramaputra,383.268,0.12,148.10017,205.09117,3.104,0.63777,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Gandhisagar,Gandhisagar,Mandsaur,Chambal,Ganges - Bramaputra,384.024,0.16,177.92507,328.52413,4.972,0.63777,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Gandhisagar,Gandhisagar,Mandsaur,Chambal,Ganges - Bramaputra,384.78,0.2,205.13652,473.45982,7.166,0.63777,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Gandhisagar,Gandhisagar,Mandsaur,Chambal,Ganges - Bramaputra,385.536,0.24,230.4316,638.20973,9.659,0.63777,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Gandhisagar,Gandhisagar,Mandsaur,Chambal,Ganges - Bramaputra,386.292,0.28,254.23677,821.49807,12.433,0.63777,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Gandhisagar,Gandhisagar,Mandsaur,Chambal,Ganges - Bramaputra,387.048,0.32,276.83667,1022.31267,15.472,0.63777,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Gandhisagar,Gandhisagar,Mandsaur,Chambal,Ganges - Bramaputra,387.804,0.36,298.43305,1239.82265,18.764,0.63777,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Gandhisagar,Gandhisagar,Mandsaur,Chambal,Ganges - Bramaputra,388.56,0.4,319.17543,1473.32851,22.298,0.63777,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Gandhisagar,Gandhisagar,Mandsaur,Chambal,Ganges - Bramaputra,389.316,0.44,339.17846,1722.22978,26.065,0.63777,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Gandhisagar,Gandhisagar,Mandsaur,Chambal,Ganges - Bramaputra,390.072,0.48,358.53248,1986.00294,30.057,0.63777,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Gandhisagar,Gandhisagar,Mandsaur,Chambal,Ganges - Bramaputra,390.828,0.52,377.31021,2264.18577,34.267,0.63777,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Gandhisagar,Gandhisagar,Mandsaur,Chambal,Ganges - Bramaputra,391.584,0.56,395.57136,2556.36589,38.689,0.63777,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Gandhisagar,Gandhisagar,Mandsaur,Chambal,Ganges - Bramaputra,392.34,0.6,413.36561,2862.17207,43.318,0.63777,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Gandhisagar,Gandhisagar,Mandsaur,Chambal,Ganges - Bramaputra,393.096,0.64,430.73492,3181.26765,48.147,0.63777,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Gandhisagar,Gandhisagar,Mandsaur,Chambal,Ganges - Bramaputra,393.852,0.68,447.71513,3513.34526,53.173,0.63777,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Gandhisagar,Gandhisagar,Mandsaur,Chambal,Ganges - Bramaputra,394.608,0.72,464.3371,3858.12268,58.391,0.63777,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
Gandhisagar,Gandhisagar,Mandsaur,Chambal,Ganges - Bramaputra,395.364,0.76,480.62772,4215.33948,63.797,0.63777,rs_top_area_official_capacity_calibrated,Medium - official capacity calibrated
