reservoir_name,dam_name,district,sub_basin,major_basin,elevation_m,relative_depth_fraction,water_spread_area_sqkm,segmental_live_capacity_mcm,cumulative_storage_mcm,storage_percent,curve_beta,curve_method,capacity_confidence,matched_waterbody_name,fabdem_sample_count,fabdem_min_m,fabdem_max_m,fabdem_p05_m,fabdem_p95_m
Pench Diversion,Pench,Chhindwara,Pench,Godavari,622.786,0.76,30.21626,25.63309,218.37951,51.84,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Pench,54412,591.74,634.97,603.95,625.16
Pench Diversion,Pench,Chhindwara,Pench,Godavari,623.28,0.8,32.73098,27.82046,246.19997,58.444,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Pench,54412,591.74,634.97,603.95,625.16
Pench Diversion,Pench,Chhindwara,Pench,Godavari,623.774,0.84,35.33387,30.08226,276.28224,65.585,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Pench,54412,591.74,634.97,603.95,625.16
Pench Diversion,Pench,Chhindwara,Pench,Godavari,624.268,0.88,38.16953,32.48591,308.76815,73.296,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Pench,54412,591.74,634.97,603.95,625.16
Pench Diversion,Pench,Chhindwara,Pench,Godavari,624.762,0.92,40.81475,34.90827,343.67642,81.583,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Pench,54412,591.74,634.97,603.95,625.16
Pench Diversion,Pench,Chhindwara,Pench,Godavari,625.256,0.96,43.37531,37.20904,380.88545,90.416,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Pench,54412,591.74,634.97,603.95,625.16
Pench Diversion,Pench,Chhindwara,Pench,Godavari,625.75,1.0,47.9771,40.37455,421.26,100.0,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Pench,54412,591.74,634.97,603.95,625.16
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,467.17,0.0,0.0,0.0,0.0,0.0,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Mahi Subsidary,0,,,,
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,467.455,0.04,3.95106,1.22068,1.22068,3.092,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Mahi Subsidary,0,,,,
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,467.74,0.08,4.17634,1.35988,2.58056,6.536,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Mahi Subsidary,0,,,,
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,468.026,0.12,4.31403,1.4179,3.99846,10.128,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Mahi Subsidary,0,,,,
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,468.311,0.16,4.41446,1.45694,5.4554,13.818,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Mahi Subsidary,0,,,,
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,468.596,0.2,4.49398,1.48668,6.94208,17.584,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Mahi Subsidary,0,,,,
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,468.881,0.24,4.56,1.51081,8.45289,21.411,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Mahi Subsidary,0,,,,
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,469.166,0.28,4.61659,1.53118,9.98407,25.289,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Mahi Subsidary,0,,,,
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,469.452,0.32,4.66617,1.54885,11.53292,29.212,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Mahi Subsidary,0,,,,
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,469.737,0.36,4.71034,1.56444,13.09736,33.175,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Mahi Subsidary,0,,,,
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,470.022,0.4,4.75021,1.57845,14.67581,37.173,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Mahi Subsidary,0,,,,
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,470.307,0.44,4.78657,1.59114,16.26695,41.203,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Mahi Subsidary,0,,,,
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,470.592,0.48,4.82001,1.60277,17.86972,45.263,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Mahi Subsidary,0,,,,
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,470.878,0.52,4.85097,1.6135,19.48322,49.35,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Mahi Subsidary,0,,,,
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,471.163,0.56,4.87982,1.62347,21.10669,53.462,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Mahi Subsidary,0,,,,
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,471.448,0.6,4.90682,1.63279,22.73948,57.597,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Mahi Subsidary,0,,,,
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,471.733,0.64,4.93222,1.64152,24.381,61.755,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Mahi Subsidary,0,,,,
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,472.018,0.68,4.9562,1.64976,26.03076,65.934,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Mahi Subsidary,0,,,,
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,472.304,0.72,4.97892,1.65754,27.6883,70.132,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Mahi Subsidary,0,,,,
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,472.589,0.76,5.0005,1.66493,29.35323,74.35,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Mahi Subsidary,0,,,,
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,472.874,0.8,5.02106,1.67195,31.02518,78.585,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Mahi Subsidary,0,,,,
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,473.159,0.84,5.0407,1.67866,32.70384,82.836,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Mahi Subsidary,0,,,,
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,473.444,0.88,5.05949,1.68507,34.38891,87.105,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Mahi Subsidary,0,,,,
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,473.73,0.92,5.07752,1.69121,36.08012,91.388,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Mahi Subsidary,0,,,,
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,474.015,0.96,5.09483,1.69711,37.77723,95.687,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Mahi Subsidary,0,,,,
Mahi Subsidiary,Mahi Subsidiary Dam,Dhar,Mahi,Mahi,474.3,1.0,5.1115,1.70277,39.48,100.0,0.08,stage2a_fallback_flat_or_invalid_dem,High - official capacity calibrated,Mahi Subsidary,0,,,,
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,690.5,0.0,0.0,0.0,0.0,0.0,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bilagaon,9839,677.95,755.69,685.889,711.921
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,690.92,0.04,0.54552,0.13231,0.13231,0.246,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bilagaon,9839,677.95,755.69,685.889,711.921
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,691.34,0.08,0.66879,0.29451,0.42682,0.795,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bilagaon,9839,677.95,755.69,685.889,711.921
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,691.76,0.12,0.86112,0.37106,0.79788,1.486,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bilagaon,9839,677.95,755.69,685.889,711.921
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,692.18,0.16,1.02548,0.45757,1.25544,2.338,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bilagaon,9839,677.95,755.69,685.889,711.921
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,692.6,0.2,1.18022,0.53496,1.7904,3.334,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bilagaon,9839,677.95,755.69,685.889,711.921
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,693.02,0.24,1.43287,0.63376,2.42417,4.515,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bilagaon,9839,677.95,755.69,685.889,711.921
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,693.44,0.28,1.77994,0.77922,3.20339,5.966,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bilagaon,9839,677.95,755.69,685.889,711.921
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,693.86,0.32,2.17335,0.95881,4.1622,7.751,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bilagaon,9839,677.95,755.69,685.889,711.921
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,694.28,0.36,2.67429,1.17572,5.33792,9.941,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bilagaon,9839,677.95,755.69,685.889,711.921
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,694.7,0.4,3.21719,1.42889,6.7668,12.602,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bilagaon,9839,677.95,755.69,685.889,711.921
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,695.12,0.44,3.79068,1.69965,8.46645,15.767,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bilagaon,9839,677.95,755.69,685.889,711.921
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,695.54,0.48,4.41664,1.99056,10.45702,19.474,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bilagaon,9839,677.95,755.69,685.889,711.921
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,695.96,0.52,5.04609,2.29504,12.75205,23.748,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bilagaon,9839,677.95,755.69,685.889,711.921
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,696.38,0.56,5.52429,2.56368,15.31574,28.523,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bilagaon,9839,677.95,755.69,685.889,711.921
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,696.8,0.6,5.92294,2.77635,18.09209,33.693,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bilagaon,9839,677.95,755.69,685.889,711.921
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,697.22,0.64,6.33296,2.97248,21.06457,39.229,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bilagaon,9839,677.95,755.69,685.889,711.921
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,697.64,0.68,6.69402,3.1595,24.22407,45.113,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bilagaon,9839,677.95,755.69,685.889,711.921
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,698.06,0.72,6.95367,3.31004,27.53411,51.277,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bilagaon,9839,677.95,755.69,685.889,711.921
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,698.48,0.76,7.1967,3.43196,30.96606,57.668,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bilagaon,9839,677.95,755.69,685.889,711.921
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,698.9,0.8,7.431,3.54773,34.51379,64.275,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bilagaon,9839,677.95,755.69,685.889,711.921
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,699.32,0.84,7.63907,3.65501,38.16881,71.082,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bilagaon,9839,677.95,755.69,685.889,711.921
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,699.74,0.88,7.81304,3.74767,41.91648,78.061,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bilagaon,9839,677.95,755.69,685.889,711.921
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,700.16,0.92,7.98177,3.83079,45.74727,85.195,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bilagaon,9839,677.95,755.69,685.889,711.921
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,700.58,0.96,8.09717,3.8997,49.64697,92.458,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bilagaon,9839,677.95,755.69,685.889,711.921
Bilgaon Medium Project,Bilgaon,Dindori,Burhner,Narmada,701.0,1.0,8.6016,4.05003,53.697,100.0,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Bilagaon,9839,677.95,755.69,685.889,711.921
Gopikrishna Sagar,Gopikrishn Sagar,Guna,Chambal,Ganges - Bramaputra,421.0,0.0,0.0,0.0,0.0,0.0,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Gopikishan Sagar,9543,412.18,454.38,432.5,434.15
Gopikrishna Sagar,Gopikrishn Sagar,Guna,Chambal,Ganges - Bramaputra,421.52,0.04,7.41865,1.56042,1.56042,1.998,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Gopikishan Sagar,9543,412.18,454.38,432.5,434.15
Gopikrishna Sagar,Gopikrishn Sagar,Guna,Chambal,Ganges - Bramaputra,422.04,0.08,7.43073,3.12338,4.68379,5.996,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Gopikishan Sagar,9543,412.18,454.38,432.5,434.15
Gopikrishna Sagar,Gopikrishn Sagar,Guna,Chambal,Ganges - Bramaputra,422.56,0.12,7.43505,3.12683,7.81062,10.0,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Gopikishan Sagar,9543,412.18,454.38,432.5,434.15
Gopikrishna Sagar,Gopikrishn Sagar,Guna,Chambal,Ganges - Bramaputra,423.08,0.16,7.44023,3.12882,10.93944,14.005,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Gopikishan Sagar,9543,412.18,454.38,432.5,434.15
Gopikrishna Sagar,Gopikrishn Sagar,Guna,Chambal,Ganges - Bramaputra,423.6,0.2,7.44368,3.13064,14.07008,18.013,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Gopikishan Sagar,9543,412.18,454.38,432.5,434.15
Gopikrishna Sagar,Gopikrishn Sagar,Guna,Chambal,Ganges - Bramaputra,424.12,0.24,7.44799,3.13227,17.20235,22.023,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Gopikishan Sagar,9543,412.18,454.38,432.5,434.15
Gopikrishna Sagar,Gopikrishn Sagar,Guna,Chambal,Ganges - Bramaputra,424.64,0.28,7.45058,3.13372,20.33608,26.035,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Gopikishan Sagar,9543,412.18,454.38,432.5,434.15
Gopikrishna Sagar,Gopikrishn Sagar,Guna,Chambal,Ganges - Bramaputra,425.16,0.32,7.47475,3.13935,23.47543,30.054,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Gopikishan Sagar,9543,412.18,454.38,432.5,434.15
Gopikrishna Sagar,Gopikrishn Sagar,Guna,Chambal,Ganges - Bramaputra,425.68,0.36,7.48166,3.14589,26.62132,34.082,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Gopikishan Sagar,9543,412.18,454.38,432.5,434.15
Gopikrishna Sagar,Gopikrishn Sagar,Guna,Chambal,Ganges - Bramaputra,426.2,0.4,7.49374,3.14988,29.7712,38.114,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Gopikishan Sagar,9543,412.18,454.38,432.5,434.15
Gopikrishna Sagar,Gopikrishn Sagar,Guna,Chambal,Ganges - Bramaputra,426.72,0.44,7.50151,3.15406,32.92526,42.152,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Gopikishan Sagar,9543,412.18,454.38,432.5,434.15
Gopikrishna Sagar,Gopikrishn Sagar,Guna,Chambal,Ganges - Bramaputra,427.24,0.48,7.52136,3.15987,36.08512,46.198,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Gopikishan Sagar,9543,412.18,454.38,432.5,434.15
Gopikrishna Sagar,Gopikrishn Sagar,Guna,Chambal,Ganges - Bramaputra,427.76,0.52,7.54035,3.16804,39.25316,50.254,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Gopikishan Sagar,9543,412.18,454.38,432.5,434.15
Gopikrishna Sagar,Gopikrishn Sagar,Guna,Chambal,Ganges - Bramaputra,428.28,0.56,7.56624,3.17748,42.43064,54.322,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Gopikishan Sagar,9543,412.18,454.38,432.5,434.15
Gopikrishna Sagar,Gopikrishn Sagar,Guna,Chambal,Ganges - Bramaputra,428.8,0.6,7.59127,3.18819,45.61883,58.403,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Gopikishan Sagar,9543,412.18,454.38,432.5,434.15
Gopikrishna Sagar,Gopikrishn Sagar,Guna,Chambal,Ganges - Bramaputra,429.32,0.64,7.61544,3.19854,48.81737,62.498,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Gopikishan Sagar,9543,412.18,454.38,432.5,434.15
Gopikrishna Sagar,Gopikrishn Sagar,Guna,Chambal,Ganges - Bramaputra,429.84,0.68,7.63357,3.20743,52.0248,66.605,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Gopikishan Sagar,9543,412.18,454.38,432.5,434.15
Gopikrishna Sagar,Gopikrishn Sagar,Guna,Chambal,Ganges - Bramaputra,430.36,0.72,7.6491,3.21451,55.23931,70.72,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Gopikishan Sagar,9543,412.18,454.38,432.5,434.15
Gopikrishna Sagar,Gopikrishn Sagar,Guna,Chambal,Ganges - Bramaputra,430.88,0.76,7.67068,3.22232,58.46163,74.845,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Gopikishan Sagar,9543,412.18,454.38,432.5,434.15
Gopikrishna Sagar,Gopikrishn Sagar,Guna,Chambal,Ganges - Bramaputra,431.4,0.8,7.69744,3.23249,61.69412,78.984,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Gopikishan Sagar,9543,412.18,454.38,432.5,434.15
Gopikrishna Sagar,Gopikrishn Sagar,Guna,Chambal,Ganges - Bramaputra,431.92,0.84,7.72161,3.2432,64.93732,83.136,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Gopikishan Sagar,9543,412.18,454.38,432.5,434.15
Gopikrishna Sagar,Gopikrishn Sagar,Guna,Chambal,Ganges - Bramaputra,432.44,0.88,7.75786,3.25591,68.19323,87.304,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Gopikishan Sagar,9543,412.18,454.38,432.5,434.15
Gopikrishna Sagar,Gopikrishn Sagar,Guna,Chambal,Ganges - Bramaputra,432.96,0.92,7.77771,3.26771,71.46093,91.488,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Gopikishan Sagar,9543,412.18,454.38,432.5,434.15
Gopikrishna Sagar,Gopikrishn Sagar,Guna,Chambal,Ganges - Bramaputra,433.48,0.96,7.79843,3.27624,74.73718,95.682,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Gopikishan Sagar,9543,412.18,454.38,432.5,434.15
Gopikrishna Sagar,Gopikrishn Sagar,Guna,Chambal,Ganges - Bramaputra,434.0,1.0,8.2369,3.37282,78.11,100.0,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Gopikishan Sagar,9543,412.18,454.38,432.5,434.15
Kaketo,Kaketo,Gwalior,Sind,Ganges - Bramaputra,320.19,0.0,0.0,0.0,0.0,0.0,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kaketo,8809,334.9,349.52,335.5,341.73
Kaketo,Kaketo,Gwalior,Sind,Ganges - Bramaputra,321.092,0.04,4.2174,0.68593,0.68593,1.664,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kaketo,8809,334.9,349.52,335.5,341.73
Kaketo,Kaketo,Gwalior,Sind,Ganges - Bramaputra,321.994,0.08,4.2174,1.37187,2.0578,4.993,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kaketo,8809,334.9,349.52,335.5,341.73
Kaketo,Kaketo,Gwalior,Sind,Ganges - Bramaputra,322.896,0.12,4.25942,1.3787,3.4365,8.339,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kaketo,8809,334.9,349.52,335.5,341.73
Kaketo,Kaketo,Gwalior,Sind,Ganges - Bramaputra,323.798,0.16,4.25942,1.38554,4.82204,11.701,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kaketo,8809,334.9,349.52,335.5,341.73
Kaketo,Kaketo,Gwalior,Sind,Ganges - Bramaputra,324.7,0.2,4.29372,1.39111,6.21315,15.077,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kaketo,8809,334.9,349.52,335.5,341.73
Kaketo,Kaketo,Gwalior,Sind,Ganges - Bramaputra,325.602,0.24,4.30658,1.39879,7.61194,18.471,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kaketo,8809,334.9,349.52,335.5,341.73
Kaketo,Kaketo,Gwalior,Sind,Ganges - Bramaputra,326.504,0.28,4.33574,1.40562,9.01756,21.882,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kaketo,8809,334.9,349.52,335.5,341.73
Kaketo,Kaketo,Gwalior,Sind,Ganges - Bramaputra,327.406,0.32,4.38633,1.41859,10.43615,25.324,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kaketo,8809,334.9,349.52,335.5,341.73
Kaketo,Kaketo,Gwalior,Sind,Ganges - Bramaputra,328.308,0.36,4.43607,1.43491,11.87106,28.806,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kaketo,8809,334.9,349.52,335.5,341.73
Kaketo,Kaketo,Gwalior,Sind,Ganges - Bramaputra,329.21,0.4,4.52097,1.45681,13.32787,32.341,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kaketo,8809,334.9,349.52,335.5,341.73
Kaketo,Kaketo,Gwalior,Sind,Ganges - Bramaputra,330.112,0.44,4.61873,1.48652,14.81438,35.949,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kaketo,8809,334.9,349.52,335.5,341.73
Kaketo,Kaketo,Gwalior,Sind,Ganges - Bramaputra,331.014,0.48,4.73878,1.52194,16.33632,39.642,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kaketo,8809,334.9,349.52,335.5,341.73
Kaketo,Kaketo,Gwalior,Sind,Ganges - Bramaputra,331.916,0.52,4.87342,1.56337,17.89969,43.435,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kaketo,8809,334.9,349.52,335.5,341.73
Kaketo,Kaketo,Gwalior,Sind,Ganges - Bramaputra,332.818,0.56,5.04064,1.61246,19.51215,47.348,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kaketo,8809,334.9,349.52,335.5,341.73
Kaketo,Kaketo,Gwalior,Sind,Ganges - Bramaputra,333.72,0.6,5.18128,1.66253,21.17468,51.382,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kaketo,8809,334.9,349.52,335.5,341.73
Kaketo,Kaketo,Gwalior,Sind,Ganges - Bramaputra,334.622,0.64,5.31162,1.70661,22.88129,55.524,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kaketo,8809,334.9,349.52,335.5,341.73
Kaketo,Kaketo,Gwalior,Sind,Ganges - Bramaputra,335.524,0.68,5.48742,1.7564,24.63768,59.786,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kaketo,8809,334.9,349.52,335.5,341.73
Kaketo,Kaketo,Gwalior,Sind,Ganges - Bramaputra,336.426,0.72,5.69323,1.81846,26.45615,64.198,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kaketo,8809,334.9,349.52,335.5,341.73
Kaketo,Kaketo,Gwalior,Sind,Ganges - Bramaputra,337.328,0.76,5.86988,1.88067,28.33682,68.762,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kaketo,8809,334.9,349.52,335.5,341.73
Kaketo,Kaketo,Gwalior,Sind,Ganges - Bramaputra,338.23,0.8,6.13572,1.95264,30.28946,73.5,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kaketo,8809,334.9,349.52,335.5,341.73
Kaketo,Kaketo,Gwalior,Sind,Ganges - Bramaputra,339.132,0.84,6.35611,2.03172,32.32117,78.43,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kaketo,8809,334.9,349.52,335.5,341.73
Kaketo,Kaketo,Gwalior,Sind,Ganges - Bramaputra,340.034,0.88,6.56878,2.10215,34.42333,83.531,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kaketo,8809,334.9,349.52,335.5,341.73
Kaketo,Kaketo,Gwalior,Sind,Ganges - Bramaputra,340.936,0.92,6.7986,2.17412,36.59745,88.807,,stage2b_fabdem_hypsometry_official_capacity_calibrated,High - official capacity calibrated,Kaketo,8809,334.9,349.52,335.5,341.73
