station_code,station_name,district,river,tributary,latitude,longitude,comid,streamorder,forecast_time,lead_day,meanflow_cms,returnperiod,linkage_status,distance_m
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-06T00:00:00+00:00,3,101.9,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-06T03:00:00+00:00,3,116.7,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-06T06:00:00+00:00,3,130.5,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-06T09:00:00+00:00,3,143.1,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-06T12:00:00+00:00,3,156.2,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-06T15:00:00+00:00,3,175.0,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-06T18:00:00+00:00,3,198.5,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-06T21:00:00+00:00,3,225.9,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-07T00:00:00+00:00,4,254.9,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-07T03:00:00+00:00,4,284.0,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-07T06:00:00+00:00,4,310.0,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-07T09:00:00+00:00,4,339.0,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-07T12:00:00+00:00,4,379.5,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-07T15:00:00+00:00,4,422.9,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-07T18:00:00+00:00,4,473.7,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-07T21:00:00+00:00,4,526.0,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-08T00:00:00+00:00,5,582.5,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-08T03:00:00+00:00,5,631.9,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-08T06:00:00+00:00,5,676.9,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-08T09:00:00+00:00,5,716.2,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-08T12:00:00+00:00,5,754.8,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-08T15:00:00+00:00,5,793.7,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-08T18:00:00+00:00,5,825.8,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-08T21:00:00+00:00,5,851.7,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-09T00:00:00+00:00,6,885.7,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-09T03:00:00+00:00,6,933.9,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-09T06:00:00+00:00,6,986.3,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-09T09:00:00+00:00,6,1052.3,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-09T12:00:00+00:00,6,1118.1,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-09T15:00:00+00:00,6,1186.9,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-09T18:00:00+00:00,6,1253.0,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-09T21:00:00+00:00,6,1313.8,0,Linked live river forecast reach,10657.539036108099
MP0228_Mohnp,Mohanpur,Ashok Nagar,Ganga,Yamuna,24.829444444444444,78.0797222222222,441109595,6,2026-07-10T00:00:00+00:00,7,1383.2,0,Linked live river forecast reach,10657.539036108099
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-03T00:00:00+00:00,0,0.0,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-03T03:00:00+00:00,0,0.1,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-03T06:00:00+00:00,0,0.2,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-03T09:00:00+00:00,0,0.4,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-03T12:00:00+00:00,0,0.6,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-03T15:00:00+00:00,0,0.8,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-03T18:00:00+00:00,0,1.0,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-03T21:00:00+00:00,0,1.2,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-04T00:00:00+00:00,1,1.4,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-04T03:00:00+00:00,1,1.7,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-04T06:00:00+00:00,1,2.1,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-04T09:00:00+00:00,1,2.3,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-04T12:00:00+00:00,1,2.5,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-04T15:00:00+00:00,1,2.7,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-04T18:00:00+00:00,1,3.0,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-04T21:00:00+00:00,1,3.3,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-05T00:00:00+00:00,2,3.6,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-05T03:00:00+00:00,2,3.9,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-05T06:00:00+00:00,2,4.2,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-05T09:00:00+00:00,2,4.5,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-05T12:00:00+00:00,2,5.0,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-05T15:00:00+00:00,2,5.5,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-05T18:00:00+00:00,2,6.5,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-05T21:00:00+00:00,2,7.7,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-06T00:00:00+00:00,3,8.4,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-06T03:00:00+00:00,3,8.5,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-06T06:00:00+00:00,3,8.6,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-06T09:00:00+00:00,3,9.0,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-06T12:00:00+00:00,3,9.7,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-06T15:00:00+00:00,3,11.0,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-06T18:00:00+00:00,3,12.9,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-06T21:00:00+00:00,3,14.6,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-07T00:00:00+00:00,4,16.0,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-07T03:00:00+00:00,4,17.2,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-07T06:00:00+00:00,4,18.5,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-07T09:00:00+00:00,4,20.1,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-07T12:00:00+00:00,4,22.7,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-07T15:00:00+00:00,4,25.9,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-07T18:00:00+00:00,4,29.2,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-07T21:00:00+00:00,4,31.5,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-08T00:00:00+00:00,5,34.3,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-08T03:00:00+00:00,5,38.4,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-08T06:00:00+00:00,5,43.7,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-08T09:00:00+00:00,5,49.7,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-08T12:00:00+00:00,5,56.2,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-08T15:00:00+00:00,5,62.9,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-08T18:00:00+00:00,5,68.5,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-08T21:00:00+00:00,5,73.5,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-09T00:00:00+00:00,6,81.6,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-09T03:00:00+00:00,6,91.4,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-09T06:00:00+00:00,6,101.0,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-09T09:00:00+00:00,6,110.1,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-09T12:00:00+00:00,6,117.4,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-09T15:00:00+00:00,6,123.3,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-09T18:00:00+00:00,6,130.1,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-09T21:00:00+00:00,6,138.8,0,Linked live river forecast reach,19101.4556885286
MP0230_Budra,Budhara,Morena,Ganga,Yamuna,26.63611111111111,78.43499999999999,441170053,8,2026-07-10T00:00:00+00:00,7,148.6,0,Linked live river forecast reach,19101.4556885286
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-03T00:00:00+00:00,0,0.0,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-03T03:00:00+00:00,0,0.1,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-03T06:00:00+00:00,0,0.4,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-03T09:00:00+00:00,0,0.7,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-03T12:00:00+00:00,0,0.8,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-03T15:00:00+00:00,0,0.8,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-03T18:00:00+00:00,0,0.8,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-03T21:00:00+00:00,0,1.0,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-04T00:00:00+00:00,1,1.2,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-04T03:00:00+00:00,1,1.4,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-04T06:00:00+00:00,1,1.6,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-04T09:00:00+00:00,1,1.8,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-04T12:00:00+00:00,1,1.9,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-04T15:00:00+00:00,1,2.1,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-04T18:00:00+00:00,1,2.4,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-04T21:00:00+00:00,1,2.8,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-05T00:00:00+00:00,2,3.2,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-05T03:00:00+00:00,2,3.6,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-05T06:00:00+00:00,2,4.1,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-05T09:00:00+00:00,2,4.5,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-05T12:00:00+00:00,2,4.7,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-05T15:00:00+00:00,2,4.9,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-05T18:00:00+00:00,2,5.2,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-05T21:00:00+00:00,2,5.7,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-06T00:00:00+00:00,3,6.2,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-06T03:00:00+00:00,3,6.5,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-06T06:00:00+00:00,3,6.8,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-06T09:00:00+00:00,3,7.1,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-06T12:00:00+00:00,3,7.8,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-06T15:00:00+00:00,3,8.9,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-06T18:00:00+00:00,3,10.0,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-06T21:00:00+00:00,3,10.7,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-07T00:00:00+00:00,4,11.0,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-07T03:00:00+00:00,4,11.2,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-07T06:00:00+00:00,4,11.6,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-07T09:00:00+00:00,4,12.4,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-07T12:00:00+00:00,4,14.0,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-07T15:00:00+00:00,4,16.5,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-07T18:00:00+00:00,4,18.8,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-07T21:00:00+00:00,4,20.4,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-08T00:00:00+00:00,5,21.9,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-08T03:00:00+00:00,5,23.9,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-08T06:00:00+00:00,5,25.8,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-08T09:00:00+00:00,5,29.2,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-08T12:00:00+00:00,5,34.3,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-08T15:00:00+00:00,5,39.2,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-08T18:00:00+00:00,5,44.0,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-08T21:00:00+00:00,5,51.3,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-09T00:00:00+00:00,6,60.8,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-09T03:00:00+00:00,6,67.2,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-09T06:00:00+00:00,6,72.0,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-09T09:00:00+00:00,6,77.6,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-09T12:00:00+00:00,6,83.6,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-09T15:00:00+00:00,6,90.0,0,Linked live river forecast reach,12416.929748056122
MP0230_Didi,Didi,Bhind,Ganga,Yamuna,26.608333333333334,78.825,441175562,8,2026-07-09T18:00:00+00:00,6,96.9,0,Linked live river forecast reach,12416.929748056122
